DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2021-01-11,0.3713810443878174,0.3663358092308044,6.06,21.49,24.73,18.84,16.41,92.64,2.46,90.74
2021-01-12,0.3737252354621887,0.3676409125328064,18.19,20.93,23.11,18.73,16.12,94.06,3.15,90.8
2021-01-13,0.3737450242042541,0.3649730384349823,3.89,20.95,24.02,18.55,15.92,92.94,3.53,90.82
2021-01-14,0.3726950287818908,0.3633416593074798,6.07,21.47,25.28,18.24,15.66,89.09,1.84,90.92
2021-01-15,0.3710770308971405,0.3569591343402862,0.21,20.98,23.88,18.84,15.34,89.9,2.1,90.87
2021-01-16,0.3697367012500763,0.3595224618911743,2.7,21.14,24.93,17.98,15.35,88.96,3.15,90.77
2021-01-17,0.3699531853199005,0.3612580895423889,4.8,21.3,24.85,18.57,15.63,89.68,2.87,90.8
2021-01-18,0.3686598539352417,0.3598713874816894,15.34,20.83,24.27,18.39,15.7,92.49,3.61,90.84
2021-01-19,0.3670487999916076,0.3548511266708374,28.01,20.53,22.57,19.07,15.69,94.11,3.88,90.83
2021-01-20,0.3642518818378448,0.3463257253170013,10.22,21.04,24.48,18.42,16.08,93.39,2.81,90.86
2021-01-21,0.3652135729789734,0.3566617667675018,10.39,21.03,24.36,18.52,16.07,93.34,2.21,90.86
2021-01-22,0.3692491352558136,0.3630919456481933,1.26,20.8,24.29,17.89,15.02,88.98,2.96,90.9
2021-01-23,0.3679912984371185,0.3563058376312256,4.47,21.11,24.35,18.02,15.5,89.85,1.91,90.88
2021-01-24,0.3681194186210632,0.3610504567623138,17.04,20.8,22.77,19.38,15.96,94.12,1.95,90.94
2021-01-25,0.3696302473545074,0.3621031045913696,9.3,21.7,25.46,18.82,15.66,87.73,1.33,90.9
2021-01-26,0.3708543479442596,0.3627962470054626,10.95,21.11,23.86,19.26,16.2,93.62,3.47,90.81
2021-01-27,0.3717716336250305,0.36367267370224,10.49,20.66,23.14,18.88,15.77,93.6,4.04,90.75
2021-01-28,0.3719790279865265,0.362830638885498,28.75,20.13,23.93,18.05,15.17,93.12,3.67,90.82
2021-01-29,0.3717149198055267,0.3628782033920288,12.36,19.72,22.68,17.69,14.66,92.45,4.78,90.86
2021-01-30,0.3715880513191223,0.3630211055278778,8.78,20.06,22.95,18.06,15.05,93.0,4.51,90.88
2021-01-31,0.3703146278858185,0.3554805815219879,8.66,20.61,23.46,18.25,15.72,93.91,3.68,90.92
2021-02-01,0.3716528713703155,0.3631886839866638,5.9,21.0,24.53,18.14,16.04,93.44,3.54,90.92
2021-02-02,0.3793388903141022,0.3757441639900207,9.31,20.77,23.85,18.08,15.78,93.25,3.71,90.92
2021-02-03,0.3850148618221283,0.3751426935195923,24.87,20.81,23.51,19.08,15.91,93.85,3.93,90.94
2021-02-04,0.3856182694435119,0.376984179019928,19.26,20.96,23.95,19.02,15.98,93.38,4.3,90.93
2021-02-05,0.3857318460941314,0.3741583526134491,22.45,21.03,23.83,19.1,16.09,93.53,4.64,90.85
2021-02-06,0.3854257464408874,0.3763852119445801,42.65,21.3,24.16,19.19,16.37,93.55,4.39,90.78
2021-02-07,0.3953492045402527,0.3890933990478515,61.83,21.41,23.34,19.88,16.85,95.42,4.65,90.75
2021-02-08,0.3968051671981811,0.3827640414237976,30.26,21.04,22.95,19.37,16.52,95.7,4.25,90.78
2021-02-09,0.3923430144786834,0.3716872632503509,6.62,21.02,23.93,18.61,16.23,94.17,3.72,90.77
2021-02-10,0.3889137804508209,0.3682810068130493,5.77,21.73,25.85,18.81,16.42,91.33,3.11,90.78
2021-02-11,0.3855988383293152,0.3637586534023285,4.14,21.89,25.75,19.23,16.67,91.95,2.62,90.78
2021-02-12,0.3827864229679107,0.3641259968280792,3.27,21.42,24.81,18.35,16.23,92.15,2.79,90.89
2021-02-13,0.3810032606124878,0.3627850413322449,3.5,21.56,24.65,18.79,16.2,91.49,2.42,90.99
2021-02-14,0.3789409697055816,0.3642472624778747,7.58,21.57,24.45,19.41,16.55,93.22,2.53,90.99
2021-02-15,0.3811875581741333,0.373510330915451,7.87,21.44,24.24,19.17,16.58,94.02,2.1,90.92
2021-02-16,0.3817346692085266,0.3709771335124969,21.47,21.57,24.35,19.22,16.59,93.34,2.18,90.87
2021-02-17,0.3806479573249817,0.369516909122467,6.46,20.3,22.75,17.82,15.19,92.64,2.98,91.01
2021-02-18,0.3915678858757019,0.3876144886016845,23.05,20.35,24.04,17.49,15.07,91.61,3.31,90.97
2021-02-19,0.3958786427974701,0.3812381625175476,29.5,20.0,22.0,18.39,15.35,95.13,3.97,90.95
2021-02-20,0.3953500688076019,0.3807861506938934,27.21,20.19,23.17,18.29,15.29,93.74,4.18,91.0
2021-02-21,0.3916292190551758,0.3672612309455871,6.64,20.82,24.03,17.95,15.73,92.75,2.28,90.99
2021-02-22,0.3906018137931824,0.3754057884216308,9.78,21.63,25.44,18.59,16.06,90.47,1.65,90.96
2021-02-23,0.3888767957687378,0.3716225922107696,7.72,20.93,24.58,18.65,15.48,90.84,3.71,90.89
2021-02-24,0.3918811678886413,0.3802656233310699,19.69,20.54,23.66,18.31,15.41,92.23,4.32,90.7
2021-02-25,0.3974729180335998,0.391043096780777,29.87,20.69,23.12,18.53,15.88,93.98,4.7,90.63
2021-02-26,0.4031120538711548,0.3820050358772278,13.64,21.15,23.28,19.15,16.44,94.62,3.11,90.72
2021-02-27,0.3976175487041473,0.3738459944725036,1.78,21.27,24.27,18.23,15.84,90.73,1.94,90.84
2021-02-28,0.3966212570667267,0.3814939856529236,2.6,21.02,23.98,18.49,15.53,90.64,2.7,90.96
2021-03-01,0.394019603729248,0.3758569955825805,2.71,21.46,26.01,17.25,15.26,87.18,1.93,91.03
2021-03-02,0.3917223513126373,0.3727493286132812,10.38,21.5,24.7,18.85,16.45,93.09,2.28,90.98
2021-03-03,0.3898544609546661,0.3751887381076813,11.88,20.62,23.96,17.64,15.15,90.77,2.2,91.03
2021-03-04,0.391235888004303,0.3791781365871429,7.74,21.18,25.21,18.15,15.0,87.29,1.95,91.07
2021-03-05,0.3887985348701477,0.3704249262809753,7.33,22.08,26.73,18.35,14.36,79.44,0.97,91.02
2021-03-06,0.3877232074737549,0.3745167851448059,21.62,21.73,25.74,18.54,15.65,88.08,1.31,90.97
2021-03-07,0.3892605900764465,0.3770950138568878,28.1,20.77,23.43,19.03,15.79,93.5,2.49,90.99
2021-03-08,0.3914472460746765,0.3789686262607574,9.77,20.79,24.33,18.04,15.31,90.79,2.79,91.01
2021-03-09,0.3891624510288238,0.3659461736679077,7.51,20.62,23.62,18.7,15.35,91.85,2.79,90.98
2021-03-10,0.3860332369804382,0.3669970631599426,16.39,20.87,24.28,18.47,15.77,92.81,2.69,90.98
2021-03-11,0.3848039805889129,0.3713949918746948,6.26,20.42,23.6,18.34,15.09,91.28,2.42,91.0
2021-03-12,0.3848568201065063,0.3719177544116974,3.44,20.63,24.79,16.25,14.9,89.13,2.29,91.06
2021-03-13,0.3838826715946197,0.369536817073822,4.34,20.87,24.6,18.27,15.22,89.99,2.54,91.03
2021-03-14,0.3805298209190368,0.362527847290039,226.27,20.51,24.55,17.15,15.17,91.24,2.69,90.89
2021-03-15,0.3773576319217682,0.3573228120803833,85.74,20.65,23.66,17.67,15.09,90.02,1.52,90.92
2021-03-16,0.3785020709037781,0.3688728809356689,19.26,21.57,25.54,18.44,15.77,89.23,1.98,90.89
2021-03-17,0.3793877065181732,0.3685517609119415,13.72,21.83,26.0,18.28,15.21,84.94,1.25,90.84
2021-03-18,0.3828390836715698,0.3752458691596985,16.37,22.21,25.63,19.5,16.65,90.2,1.01,90.78
2021-03-19,0.3821967542171478,0.3699046373367309,12.62,20.99,22.8,19.28,16.43,95.46,1.87,90.72
2021-03-20,0.3797394037246704,0.3613924980163574,1.37,22.05,26.56,18.24,15.81,87.05,1.63,90.7
2021-03-21,0.3794062733650207,0.3678924441337585,5.78,21.76,25.28,19.27,16.34,90.93,2.62,90.7
2021-03-22,0.3807063698768616,0.3692871928215027,9.17,21.73,25.65,19.11,16.27,90.82,2.06,90.8
2021-03-23,0.3822409510612488,0.3693651556968689,3.66,21.06,24.26,18.45,15.57,90.63,2.19,90.85
2021-03-24,0.386060893535614,0.376756489276886,2.52,21.33,26.1,17.07,15.28,87.77,2.33,90.79
2021-03-25,0.3914684355258941,0.3808284997940063,15.23,21.78,25.94,18.61,16.4,91.0,2.52,90.76
2021-03-26,0.3890200853347778,0.3670164048671722,3.17,22.3,26.63,18.74,16.31,88.19,1.18,90.76
2021-03-27,0.3894205689430237,0.3781175315380096,4.34,22.89,26.5,20.16,17.16,89.48,1.25,90.74
2021-03-28,0.389177143573761,0.3741812705993652,20.93,22.44,24.83,20.78,17.55,93.42,1.15,90.73
2021-03-29,0.3870251476764679,0.3750137090682983,1.02,22.56,26.57,19.14,16.53,87.91,1.24,90.75
2021-03-30,0.3918091952800751,0.3830275535583496,9.95,21.75,23.56,20.22,16.23,90.33,1.08,90.7
2021-03-31,0.3927116990089416,0.3794629275798797,19.24,22.14,26.09,19.31,16.78,91.17,1.45,90.58
2021-04-01,0.3931416273117065,0.3765820562839508,6.64,21.3,23.65,19.36,16.06,91.76,2.05,90.67
2021-04-02,0.3918102085590362,0.3769448101520538,11.21,21.22,24.0,18.97,16.01,91.85,3.34,90.71
2021-04-03,0.3907175660133362,0.37527796626091,17.81,21.03,23.32,19.26,15.99,92.9,3.03,90.79
2021-04-04,0.3916351795196533,0.3802038431167602,4.39,21.22,24.36,18.69,15.96,91.69,2.59,90.84
2021-04-05,0.3899820148944855,0.3711361587047577,2.28,21.05,23.76,18.72,15.73,91.49,2.13,90.9
2021-04-06,0.386644035577774,0.3671272695064544,3.0,20.98,24.31,18.84,15.98,93.23,3.52,90.9
2021-04-07,0.3835049867630005,0.3614511787891388,3.45,20.67,24.03,18.39,15.41,91.76,3.45,90.9
2021-04-08,0.3804249465465545,0.359019011259079,1.55,20.74,24.95,18.08,14.99,89.31,3.56,90.83
2021-04-09,0.3777720034122467,0.3594959676265716,2.53,20.96,25.09,17.14,15.56,91.07,2.83,90.9
2021-04-10,0.3763131499290466,0.3624711334705353,0.96,21.12,24.87,18.27,15.56,90.59,2.22,91.03
2021-04-11,0.3808337450027466,0.3767598867416382,23.5,22.07,25.79,18.74,15.88,87.42,1.07,91.1
2021-04-12,0.3846721947193146,0.3701082468032837,13.32,21.91,25.39,19.54,15.99,88.98,1.6,91.13
2021-04-13,0.3854325413703918,0.3749269247055053,6.94,21.51,25.54,18.28,15.15,86.56,1.31,91.09
2021-04-14,0.390358418226242,0.382149189710617,23.94,22.05,25.99,19.14,16.18,88.97,0.98,90.99
2021-04-15,0.3956456780433655,0.3817751705646515,14.31,21.15,23.33,19.58,16.45,94.96,1.48,90.97
2021-04-16,0.3918021619319916,0.3696872591972351,11.61,21.81,25.0,19.6,16.34,90.84,2.08,90.99
2021-04-17,0.3871318399906158,0.3608955144882202,11.89,21.51,25.04,18.83,16.08,91.18,2.78,91.09
2021-04-18,0.3832569122314453,0.3580357432365417,5.43,22.0,26.87,18.22,15.7,86.99,1.2,91.1
2021-04-19,0.38099405169487,0.3621606826782226,4.57,21.48,24.85,19.3,16.12,91.55,2.15,91.02
2021-04-20,0.3767693638801574,0.3462817370891571,4.44,21.07,24.52,18.4,15.67,91.36,2.44,91.02
2021-04-21,0.3730131387710571,0.3419224321842193,0.69,20.65,25.66,16.63,14.37,86.77,2.53,91.06
2021-04-22,0.368661880493164,0.3313548266887665,0.63,20.98,25.76,16.58,15.06,88.42,1.94,91.01
2021-04-23,0.3629353046417236,0.3111310601234436,2.0,21.4,25.65,18.12,15.36,88.16,1.47,91.0
2021-04-24,0.3608775436878204,0.3272780776023865,1.89,21.55,26.6,17.65,15.09,86.29,1.17,90.99
2021-04-25,0.3576632440090179,0.3250650763511657,1.88,21.81,26.15,19.08,15.84,88.53,1.24,91.0
2021-04-26,0.3553192913532257,0.3271991014480591,0.3,21.61,26.24,17.52,15.52,87.94,2.02,90.98
2021-04-27,0.353516012430191,0.3332923352718353,2.16,22.41,26.98,18.51,16.91,90.77,2.22,90.98
2021-04-28,0.3538173139095306,0.3463472425937652,19.25,21.93,25.5,19.59,16.44,90.94,2.04,91.06
2021-04-29,0.3524925112724304,0.3346595764160156,8.4,21.71,25.39,18.8,15.81,88.91,1.52,91.03
2021-04-30,0.3512798547744751,0.3426658809185028,3.05,22.29,26.53,19.31,16.38,88.83,1.67,90.95
2021-05-01,0.3497293293476105,0.3401211202144623,3.52,22.08,25.48,19.55,16.96,92.69,2.17,90.98
2021-05-02,0.3478263318538666,0.3332827091217041,0.96,22.08,25.89,18.76,16.59,90.8,1.8,90.95
2021-05-03,0.3454194366931915,0.3287696838378906,0.25,21.7,25.25,19.28,16.53,92.37,2.11,90.76
2021-05-04,0.3474437594413757,0.3466320633888244,0.4,22.22,27.24,17.74,15.61,85.48,1.19,90.74
2021-05-05,0.3515572845935821,0.3541346192359924,6.33,22.75,26.43,19.79,17.12,89.77,0.9,90.75
2021-05-06,0.3534234762191772,0.3502608835697174,13.99,22.22,25.18,20.32,16.79,91.01,1.14,90.9
2021-05-07,0.3508585691452026,0.3394687473773956,3.82,21.83,25.4,19.37,16.14,89.72,1.84,90.94
2021-05-08,0.3492046296596527,0.3430173695087433,2.77,21.5,24.54,18.86,16.09,91.16,1.37,90.93
2021-05-09,0.3472068011760711,0.3316669762134552,13.43,21.68,24.95,18.98,16.22,90.91,1.53,90.89
2021-05-10,0.343949407339096,0.3185434639453888,0.12,21.16,26.55,17.03,14.49,85.13,1.82,90.85
2021-05-11,0.3397606015205383,0.3042168617248535,0.32,22.33,27.12,17.64,16.84,90.39,2.16,90.81
2021-05-12,0.3371986150741577,0.3054049611091614,1.05,22.87,26.98,19.85,17.42,90.85,1.96,90.76
2021-05-13,0.3364679217338562,0.3208514153957367,1.59,22.58,26.59,19.6,17.0,90.23,1.88,90.75
2021-05-14,0.3343678712844848,0.3116081058979034,2.6,22.6,26.45,19.92,17.03,90.3,1.79,90.77
2021-05-15,0.3318842351436615,0.3070826232433319,2.17,22.68,26.66,19.91,17.25,90.89,1.95,90.77
2021-05-16,0.3306142091751098,0.312692791223526,9.27,22.29,25.76,20.26,17.06,92.01,1.44,90.8
2021-05-17,0.3334005773067474,0.3375624418258667,11.7,22.46,26.29,19.89,16.94,90.67,1.33,90.85
2021-05-18,0.3357302844524383,0.3292623460292816,23.14,21.23,23.66,19.64,16.16,92.94,1.79,90.88
2021-05-19,0.333638072013855,0.3302237093448639,0.6,21.58,24.96,18.9,16.33,91.89,1.38,90.88
2021-05-20,0.3325959742069244,0.3275336027145386,0.6,22.41,26.51,19.51,16.82,90.43,1.49,90.96
2021-05-21,0.3332147598266601,0.3340997099876404,7.74,22.49,26.47,20.1,16.82,90.03,1.45,90.98
2021-05-22,0.3345656096935272,0.336397260427475,3.15,22.13,26.83,18.21,15.9,87.43,1.41,90.92
2021-05-23,0.3343874514102936,0.3324842154979706,8.4,21.87,24.99,20.07,16.56,91.82,2.02,90.95
2021-05-24,0.3500955402851105,0.3703927099704742,16.3,22.31,26.25,19.66,16.55,89.56,1.16,90.99
2021-05-25,0.3589406013488769,0.3451129198074341,15.67,21.78,25.0,19.68,16.25,90.66,1.76,90.96
2021-05-26,0.3500252664089203,0.3302860260009765,0.09,21.78,26.36,18.57,16.16,90.14,2.46,90.93
2021-05-27,0.345523864030838,0.3266441822052002,0.38,22.07,26.25,18.56,16.62,90.67,2.36,91.0
2021-05-28,0.3424279391765594,0.3222256898880005,4.8,22.23,26.55,18.78,16.55,90.03,1.78,91.06
2021-05-29,0.350857526063919,0.3565892279148102,15.79,21.56,24.06,19.06,16.8,94.51,1.69,91.03
2021-05-30,0.3530347347259521,0.3403966128826141,10.5,22.66,27.03,19.49,16.56,87.86,1.0,90.91
2021-05-31,0.3493885397911072,0.3367470204830169,22.65,22.14,25.9,20.15,17.05,92.7,1.24,90.8
2021-06-01,0.3480707108974457,0.3406231701374054,4.53,21.93,26.51,17.83,14.59,81.77,1.14,90.92
2021-06-02,0.3472625315189361,0.3367226719856262,10.07,22.48,26.81,18.52,16.1,86.27,1.03,90.93
2021-06-03,0.3446162343025207,0.325607031583786,2.58,23.38,27.89,19.68,16.87,86.0,1.15,90.96
2021-06-04,0.3426489233970642,0.3228394389152527,2.65,23.3,27.25,20.29,17.53,89.36,1.28,91.01
2021-06-05,0.3404220342636108,0.3174877166748047,0.49,23.0,27.39,20.13,16.29,85.25,1.21,90.98
2021-06-06,0.3399718105792999,0.3317642509937286,3.65,22.37,27.34,18.57,15.74,85.81,0.91,91.04
2021-06-07,0.3390802145004272,0.3243837356567383,2.53,22.02,26.15,19.24,16.13,89.15,1.2,91.08
2021-06-08,0.3366548120975494,0.3173859119415283,0.3,21.7,26.47,17.48,15.15,85.79,1.42,91.02
2021-06-09,0.3344152271747589,0.311753362417221,0.21,21.88,26.66,18.09,15.26,85.48,1.32,90.95
2021-06-10,0.3325604200363159,0.3103024363517761,2.81,22.15,26.38,18.56,16.26,88.87,1.24,90.83
2021-06-11,0.3327395915985107,0.3256843090057373,28.41,20.5,22.49,18.75,14.78,89.06,1.47,90.92
2021-06-12,0.3322481215000152,0.3261730372905731,11.93,21.29,25.45,17.76,16.08,91.97,2.17,90.96
2021-06-13,0.3304286599159241,0.3156158030033111,2.02,21.75,25.75,19.1,16.41,91.73,2.22,91.0
2021-06-14,0.3293328881263733,0.3193133771419525,0.76,21.51,25.15,19.17,16.23,92.08,2.13,90.98
2021-06-15,0.3279951214790344,0.3153917789459228,5.74,21.24,25.57,18.07,15.54,89.84,1.61,90.97
2021-06-16,0.3287353515625,0.3270659148693084,13.2,20.9,24.51,17.59,15.36,90.51,1.52,91.06
2021-06-17,0.3329740166664123,0.3408164083957672,11.57,20.56,22.15,19.19,16.18,96.87,1.48,91.09
2021-06-18,0.338357925415039,0.3494495749473572,7.08,21.68,25.57,18.77,15.97,89.93,1.13,91.12
2021-06-19,0.3458192348480224,0.3532649874687195,26.01,20.68,22.83,19.45,15.6,93.0,2.07,91.11
2021-06-20,0.3496489226818084,0.3530672192573547,21.01,21.39,24.87,18.55,15.49,88.84,0.94,91.07
2021-06-21,0.3518387675285339,0.3539741933345794,16.57,20.54,22.5,19.26,15.89,95.26,1.99,91.04
2021-06-22,0.3514695465564728,0.3497801125049591,9.81,21.34,25.18,18.47,15.56,89.4,1.71,91.05
2021-06-23,0.352339506149292,0.3525192141532898,9.99,21.41,24.78,18.61,15.74,89.98,1.33,91.07
2021-06-24,0.3517396450042724,0.3495891094207763,26.93,20.68,22.89,18.7,16.1,95.72,2.06,91.01
2021-06-25,0.3491085171699524,0.338028997182846,3.59,21.35,25.63,17.38,15.55,89.27,1.52,91.0
2021-06-26,0.3475107848644256,0.3400683999061584,1.98,21.65,24.9,19.38,16.26,91.35,1.35,91.04
2021-06-27,0.3458693325519562,0.3355404138565063,8.03,21.74,25.73,18.97,16.14,90.39,1.56,91.03
2021-06-28,0.3444969952106476,0.3314890563488006,16.09,20.97,23.34,19.5,15.82,92.59,2.01,91.02
2021-06-29,0.344639778137207,0.3388687968254089,3.84,20.89,23.81,18.91,15.37,90.59,0.99,91.0
2021-06-30,0.3478072881698608,0.3500291705131531,3.91,21.01,24.99,17.98,14.89,87.78,1.29,91.06
2021-07-01,0.3507168591022491,0.3513214290142059,15.33,20.22,22.93,18.01,15.49,94.62,1.82,91.04
2021-07-02,0.3483730852603912,0.3348935842514038,1.31,20.71,25.22,16.94,15.32,91.08,2.4,90.95
2021-07-03,0.3452504873275757,0.3288674652576446,0.12,21.07,25.75,17.66,15.35,89.65,2.13,90.97
2021-07-04,0.3425629734992981,0.3240018188953399,0.24,20.96,25.8,16.56,14.39,85.04,1.29,90.94
2021-07-05,0.3401753008365631,0.3189498782157898,0.96,20.42,25.29,15.99,14.52,88.39,2.47,90.89
2021-07-06,0.3372780382633209,0.3083208799362182,0.62,19.42,24.28,15.24,13.88,89.57,2.55,90.88
2021-07-07,0.3350900411605835,0.3070151209831238,0.09,19.39,24.3,15.7,13.64,88.6,2.31,90.93
2021-07-08,0.3334592282772064,0.3092342615127563,0.09,19.3,23.59,15.82,13.67,89.21,2.31,90.95
2021-07-09,0.3344705700874328,0.3307917714118957,2.37,20.99,26.19,16.52,14.95,87.91,1.75,90.84
2021-07-10,0.3342361152172088,0.3298005759716034,3.93,21.78,25.37,18.73,16.46,91.49,1.93,90.76
2021-07-11,0.3326610028743744,0.3263705372810364,3.04,21.64,25.41,18.89,16.55,92.88,2.59,90.88
2021-07-12,0.3302455544471741,0.3132656216621399,0.06,20.87,25.72,16.69,14.58,86.71,2.24,90.97
2021-07-13,0.3298972547054291,0.3236356675624847,0.1,20.98,25.61,16.81,15.09,88.54,1.79,90.95
2021-07-14,0.3310690820217132,0.329971969127655,0.03,20.0,22.81,17.78,14.36,89.49,2.42,90.99
2021-07-15,0.333096295595169,0.3223837018013,0.05,20.3,24.92,17.36,14.51,89.07,2.62,91.0
2021-07-16,0.3295777142047882,0.3095981478691101,0.06,19.9,24.79,16.83,14.15,89.06,2.29,91.04
2021-07-17,0.3262505531311035,0.2955511212348938,0.08,20.13,25.63,14.81,12.96,81.59,1.57,91.0
2021-07-18,0.3239838182926178,0.295438140630722,0.27,21.22,26.77,16.16,14.77,85.83,1.62,90.88
2021-07-19,0.3254024982452392,0.3241094350814819,3.01,21.59,25.76,18.14,15.6,88.54,1.33,90.94
2021-07-20,0.325050801038742,0.3196525573730469,2.68,21.9,26.49,18.48,15.89,88.49,1.59,91.07
2021-07-21,0.3246355652809143,0.320799320936203,1.95,21.62,25.41,18.57,16.06,90.69,1.93,91.1
2021-07-22,0.3229453563690185,0.3115603327751159,2.59,21.45,25.02,19.08,15.87,90.49,1.76,91.0
2021-07-23,0.3242843747138977,0.3233667612075805,8.4,21.46,25.83,18.23,15.4,88.17,1.39,91.02
2021-07-24,0.3245685398578644,0.3211467266082763,9.62,21.29,25.26,18.67,15.62,90.04,1.92,91.07
2021-07-25,0.3217393159866333,0.3057914078235626,0.33,20.43,25.46,16.38,14.51,88.57,2.9,91.06
2021-07-26,0.3190211951732635,0.2979670763015747,0.03,19.53,25.43,15.32,12.99,84.56,2.28,91.05
2021-07-27,0.316640704870224,0.2896613180637359,0.27,19.29,24.89,13.71,13.24,86.7,2.43,91.03
2021-07-28,0.3142625689506531,0.2815816402435303,0.23,20.28,25.66,16.06,14.2,87.62,2.35,91.04
2021-07-29,0.3128803968429565,0.2855510115623474,0.3,20.05,24.96,16.14,13.75,86.08,2.2,91.06
2021-07-30,0.3111884593963623,0.2828397452831268,2.84,20.82,25.94,15.97,14.89,88.41,1.62,91.1
2021-07-31,0.3103727102279663,0.2898901700973511,14.45,21.71,26.0,18.42,15.88,89.34,2.32,91.07
2021-08-01,0.3107925951480865,0.3051256835460663,17.09,21.36,26.0,18.28,15.81,90.63,2.67,91.02
2021-08-02,0.3099080920219421,0.2988949120044708,6.09,21.32,25.59,17.91,15.41,88.81,2.17,91.04
2021-08-03,0.3090974390506744,0.298666387796402,2.69,21.38,25.55,18.76,15.72,90.11,2.68,91.1
2021-08-04,0.3092365860939026,0.3077579140663147,7.03,21.62,25.82,18.22,16.03,90.47,2.22,91.14
2021-08-05,0.3088825941085815,0.3065548539161682,14.84,21.55,25.37,19.16,15.83,89.96,2.37,91.15
2021-08-06,0.3069612085819244,0.2922782599925995,1.05,21.61,26.14,18.51,15.6,88.58,2.23,91.14
2021-08-07,0.3052272200584411,0.2854000926017761,2.0,21.88,26.23,18.51,16.17,90.02,1.94,91.1
2021-08-08,0.3046451210975647,0.2961197197437286,1.83,22.13,26.55,18.67,16.27,89.2,1.84,91.1
2021-08-09,0.3087806105613708,0.3203220069408417,18.17,22.22,26.34,19.81,16.8,91.3,1.99,90.98
2021-08-10,0.3087711334228515,0.3026731014251709,5.49,21.52,25.88,18.3,15.69,89.25,3.11,91.01
2021-08-11,0.3055891692638397,0.2869963347911834,0.11,20.34,25.1,17.24,14.25,87.47,4.1,91.1
2021-08-12,0.3030721545219421,0.2805418968200683,0.28,20.35,25.25,16.39,14.06,86.7,2.96,91.2
2021-08-13,0.298826515674591,0.2501910924911499,1.77,21.37,26.02,17.93,15.75,90.32,2.43,91.04
2021-08-14,0.2982006967067718,0.2626872658729553,0.45,21.62,26.26,17.86,15.62,88.42,2.45,90.92
2021-08-15,0.2974208295345306,0.2688600420951843,0.24,21.75,26.41,18.85,15.57,87.83,3.0,90.99
2021-08-16,0.29629647731781,0.2682973444461822,0.32,21.59,25.92,18.8,15.65,88.93,2.74,91.11
2021-08-17,0.2950687408447265,0.2656027376651764,0.09,21.4,26.37,17.63,15.16,87.41,2.14,91.08
2021-08-18,0.2980543375015259,0.2979975342750549,6.7,21.56,26.21,17.51,15.34,87.39,1.95,90.96
2021-08-19,0.3155152499675751,0.3374236226081848,8.94,20.61,23.19,19.15,15.47,92.51,1.18,90.93
2021-08-20,0.3138917088508606,0.3047003746032715,6.39,20.55,24.7,18.41,14.95,90.1,1.7,91.02
2021-08-21,0.3121438324451446,0.3179572224617004,4.71,20.62,24.46,17.67,14.95,89.93,1.52,91.09
2021-08-22,0.3090685606002807,0.299709677696228,1.04,21.1,25.46,18.14,15.25,89.1,2.25,91.0
2021-08-23,0.3056066036224365,0.2904033362865448,0.76,21.07,25.71,18.07,15.16,88.97,2.18,91.01
2021-08-24,0.3027419745922088,0.2804702222347259,1.78,20.68,25.77,16.56,14.67,87.96,2.79,91.01
2021-08-25,0.3003005385398865,0.2715900242328644,1.07,20.24,25.21,16.78,13.82,85.6,3.23,90.99
2021-08-26,0.2984079122543335,0.2695777118206024,0.21,20.52,25.94,16.36,14.2,86.34,2.6,90.9
2021-08-27,0.2967559099197387,0.268262654542923,0.12,20.24,25.73,16.2,13.9,86.02,2.49,90.94
2021-08-28,0.2960685193538666,0.2757163941860199,0.31,20.84,26.13,16.49,14.4,85.81,2.41,90.85
2021-08-29,0.2956352233886719,0.2828185856342315,0.39,21.28,25.66,17.44,15.11,87.39,2.19,90.88
2021-08-30,0.2945229411125183,0.2742858827114105,0.27,21.62,26.11,18.24,15.53,87.95,2.2,90.92
2021-08-31,0.2931872010231018,0.2703088223934173,1.86,21.54,26.1,19.06,15.88,90.09,2.62,90.95
